IdSolicitante;TipoDemandante;Sexo;Escolaridade;Profissao;UF
1088279;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PR
1088281;Pessoa Fisica;Masculino;Ensino Medio;Outra;RJ
1088301;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;MG
1088302;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;SP
1088305;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;PB
1088306;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;RJ
1088308;Pessoa Fisica;Masculino;Pos-graduacao;Outra;ES
1088309;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;AL
1088310;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;RJ
1088311;Pessoa Fisica;Feminino;Ensino Fundamental;Outra;SP
1088316;Pessoa Fisica;Masculino;Ensino Superior ;Outra;PR
1088317;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SC
1088320;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
1088321;Pessoa Fisica;Masculino;Ensino Superior ;Pesquisador;MT
1088322;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1088323;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1088325;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;SP
1088326;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
1088329;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;SP
1088330;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico estadual;PR
1088338;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;MS
1088341;Pessoa Fisica;Masculino;Ensino Medio;Outra;RJ
1088344;Pessoa Fisica;Feminino;Pos-graduacao;Outra;MT
1088347;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;RS
1088354;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;MG
1088363;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
1088364;Pessoa Fisica;Masculino;Ensino Medio;Estudante;ES
1088369;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;SP
1088374;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1088375;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1088392;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RJ
1088393;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;GO
1088394;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MA
1088398;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1088401;Pessoa Fisica;Masculino;Ensino Medio;Outra;RO
1088404;Pessoa Fisica;Feminino;Ensino Fundamental;Estudante;SP
1088407;Pessoa Fisica;Masculino;Ensino Medio;Estudante;MT
1088416;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;SP
1088419;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;AP
1088422;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;SP
1088428;Pessoa Fisica;Masculino;Mestrado/Doutorado;Pesquisador;RJ
1088450;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;AM
1088481;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;SP
1088482;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
1088493;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;PR
1088495;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;PR
1088505;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;SP
1088523;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;DF
1088527;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;RJ
1088528;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico estadual;PB
1088529;Pessoa Fisica;Masculino;Ensino Superior ;Outra;MS
1088533;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MG
1088535;Pessoa Fisica;Masculino;Ensino Medio;Estudante;RS
1088537;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico municipal;RJ
1088540;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;CE
1088556;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;RS
1088557;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SC
1088569;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PR
1088570;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SE
1088571;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SC
1088585;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RJ
1088588;Pessoa Fisica;Masculino;Pos-graduacao;Pesquisador;PR
1088595;Pessoa Fisica;Masculino;Ensino Medio;Estudante;RJ
1088598;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1088605;Pessoa Fisica;Masculino;Pos-graduacao;Outra;AL
1088616;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SC
1088637;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1088638;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;SP
1088647;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;RN
1088649;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1088652;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
1088653;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1088654;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RJ
1088656;Pessoa Fisica;Feminino;Pos-graduacao;Professor;MT
1088667;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1088669;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SP
1088672;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1088673;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;PE
1088674;Pessoa Fisica;Masculino;Ensino Medio;Estudante;RJ
1088676;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;CE
1088683;Pessoa Fisica;Masculino;Mestrado/Doutorado;Empregado - setor privado;MG
1088696;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;TO
1088710;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RJ
1088714;Pessoa Fisica;Masculino;Ensino Medio;Outra;CE
1088721;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1088726;Pessoa Fisica;Masculino;Pos-graduacao;Outra;DF
1088728;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1088729;Pessoa Fisica;Feminino;Ensino Medio;Estudante;MG
1088736;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1088748;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;PR
1088758;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1088765;Pessoa Fisica;Feminino;Pos-graduacao;Outra;RJ
1088769;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;MG
1088777;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;BA
1088778;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PR
1088791;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;RS
1088795;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;CE
1088806;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;MG
1088807;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;MG
1088811;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1088820;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
1088822;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;MG
1088830;Pessoa Fisica;Masculino;Ensino Medio;Estudante;GO
1088833;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;DF
1088834;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1088835;Pessoa Fisica;Feminino;Ensino Medio;Outra;SP
1088836;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1088842;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;MS
1088843;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1088844;Pessoa Fisica;Masculino;Ensino Medio;Outra;MG
1088845;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PE
1088851;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico estadual;MG
1088855;Pessoa Fisica;Feminino;Pos-graduacao;Empresario/empreendedor;MG
1088856;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1088858;Pessoa Fisica;Feminino;Ensino Medio;Empregado - setor privado;GO
1088864;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
1088865;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RJ
1088874;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;PR
1088881;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1088883;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SP
1088885;Pessoa Fisica;Feminino;Ensino Medio;Outra;PA
1088886;Pessoa Fisica;Feminino;Mestrado/Doutorado;Profis. Liberal/Autonomo;SP
1088897;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PB
1088900;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1088906;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1088908;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1088909;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;PB
1088910;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1088911;Pessoa Fisica;Feminino;Ensino Superior ;Outra;MS
1088928;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico municipal;SC
1088931;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
1088936;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SC
1088938;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico municipal;MG
1088940;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;SP
1088941;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;RJ
1088945;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1088956;Pessoa Fisica;Feminino;Mestrado/Doutorado;Professor;PR
1088959;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1088964;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;GO
1088971;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1088973;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;RJ
1088978;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
1088980;Pessoa Fisica;Masculino;Ensino Medio;Outra;RJ
1088982;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1088985;Pessoa Fisica;Feminino;Pos-graduacao;Empregado - setor privado;SP
1088987;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;SP
1088988;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RN
1088989;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1088990;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;GO
1088994;Pessoa Fisica;Feminino;Ensino Medio;Estudante;PE
1089006;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1089007;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SC
1089009;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1089019;Pessoa Fisica;Feminino;Ensino Superior ;Outra;MG
1089024;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;MA
1089030;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1089031;Pessoa Fisica;Feminino;Ensino Medio;Estudante;AL
1089037;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;PB
1089039;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
1089046;Pessoa Fisica;Feminino;Mestrado/Doutorado;Pesquisador;PR
1089048;Pessoa Fisica;Feminino;Sem instrução formal;Outra;SP
1089060;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;MG
1089061;Pessoa Fisica;Feminino;Pos-graduacao;Outra;RJ
1089073;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico municipal;MG
1089074;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1089076;Pessoa Fisica;Feminino;Ensino Superior ;Outra;DF
1089080;Pessoa Fisica;Feminino;Ensino Superior ;Profis. Liberal/Autonomo;SP
1089085;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;DF
1089086;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;SC
1089090;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;MG
1089091;Pessoa Fisica;Feminino;Ensino Superior ;Empresario/empreendedor;RJ
1089094;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;MG
1089107;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;SP
1089124;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;DF
1089126;Pessoa Fisica;Feminino;Ensino Medio;Estudante;DF
1089127;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
1089130;Pessoa Fisica;Feminino;Sem instrução formal;Outra;RJ
1089133;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;DF
1089135;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;MG
1089139;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1089153;Pessoa Fisica;Feminino;Pos-graduacao;Outra;CE
1089159;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RS
1089160;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1089164;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SC
1089170;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PR
1089177;Pessoa Fisica;Feminino;Ensino Medio;Outra;RS
1089183;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1089194;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;RJ
1089206;Pessoa Fisica;Masculino;Pos-graduacao;Professor;RJ
1089208;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;ES
1089217;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;AM
1089227;Pessoa Fisica;Masculino;Ensino Fundamental;Empregado - setor privado;SP
1089228;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;RJ
1089229;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;DF
1089232;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1089245;Pessoa Fisica;Feminino;Sem instrução formal;Outra;MG
1089248;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;RS
1089249;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;SP
1089252;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;AL
1089256;Pessoa Fisica;Masculino;Ensino Superior ;Outra;SP
1089263;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico estadual;RJ
1089265;Pessoa Fisica;Masculino;Ensino Superior ;Outra;MA
1089269;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SE
1089284;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SP
1089286;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;DF
1089292;Pessoa Fisica;Feminino;Ensino Medio;Estudante;PA
1089294;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;PE
1089296;Pessoa Fisica;Feminino;Ensino Medio;Outra;PA
1089297;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;PA
1089307;Pessoa Fisica;Masculino;Ensino Superior ;Outra;MG
1089308;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;RJ
1089310;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;PA
1089322;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico estadual;MS
1089323;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PA
1089326;Pessoa Fisica;Masculino;Ensino Medio;Estudante;SP
1089327;Pessoa Fisica;Masculino;Ensino Fundamental;Jornalista;DF
1089329;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;BA
1089330;Pessoa Fisica;Feminino;Ensino Fundamental;Empregado - setor privado;SP
1089340;Pessoa Fisica;Masculino;Pos-graduacao;Profis. Liberal/Autonomo;ES
1089346;Pessoa Fisica;Feminino;Ensino Superior ;Outra;AL
1089348;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PA
1089355;Pessoa Fisica;Masculino;Ensino Medio;Estudante;RJ
1089358;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;CE
1089362;Pessoa Fisica;Feminino;Ensino Superior ;Professor;GO
1089371;Pessoa Fisica;Masculino;Ensino Superior ;Estudante;MG
1089374;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;PR
1089378;Pessoa Fisica;Masculino;Pos-graduacao;Empregado - setor privado;MG
1089388;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;PE
1089393;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico municipal;RS
1089399;Pessoa Fisica;Masculino;Ensino Superior ;Empresario/empreendedor;SP
1089401;Pessoa Fisica;Feminino;Ensino Superior ;Empregado - setor privado;SP
1089403;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;SP
1089404;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico estadual;RJ
1089407;Pessoa Fisica;Masculino;Ensino Fundamental;Servidor publico estadual;SP
1089408;Pessoa Fisica;Feminino;Pos-graduacao;Empresario/empreendedor;CE
1089412;Pessoa Fisica;Masculino;Ensino Superior ;Profis. Liberal/Autonomo;RJ
1089415;Pessoa Fisica;Feminino;Ensino Medio;Outra;MG
1089430;Pessoa Fisica;Masculino;Pos-graduacao;Outra;RJ
1089433;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;GO
1089442;Pessoa Fisica;Masculino;Ensino Medio;Empresario/empreendedor;MG
1089448;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;DF
1089460;Pessoa Fisica;Masculino;Ensino Medio;Outra;SP
1089461;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RS
1089465;Pessoa Fisica;Feminino;Ensino Superior ;Servidor publico federal;RJ
1089466;Pessoa Fisica;Masculino;Mestrado/Doutorado;Professor;CE
1089471;Pessoa Fisica;Masculino;Ensino Medio;Outra;ES
1089477;Pessoa Fisica;Feminino;Mestrado/Doutorado;Servidor publico federal;DF
1089478;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1089481;Pessoa Fisica;Feminino;Ensino Superior ;Outra;SP
1089482;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;SP
1089488;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;GO
1089499;Pessoa Fisica;Feminino;Mestrado/Doutorado;Estudante;RJ
1089505;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico municipal;SC
1089506;Pessoa Fisica;Masculino;Ensino Superior ;Jornalista;MG
1089510;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;DF
1089512;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;MA
1089518;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;RN
1089524;Pessoa Fisica;Feminino;Mestrado/Doutorado;Empregado - setor privado;SC
1089525;Pessoa Fisica;Feminino;Ensino Superior ;Outra;RJ
1089533;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1089536;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico federal;RO
1089538;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico federal;PR
1089543;Pessoa Fisica;Masculino;Ensino Superior ;Servidor publico federal;TO
1089546;Pessoa Fisica;Feminino;Mestrado/Doutorado;Outra;SP
1089551;Pessoa Fisica;Masculino;Pos-graduacao;Servidor publico federal;DF
1089557;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;RJ
1089566;Pessoa Fisica;Masculino;Mestrado/Doutorado;Servidor publico estadual;RS
1089571;Pessoa Fisica;Masculino;Ensino Medio;Profis. Liberal/Autonomo;SP
1089572;Pessoa Fisica;Feminino;Pos-graduacao;Profis. Liberal/Autonomo;SP
1089576;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;SP
1089577;Pessoa Fisica;Feminino;Ensino Medio;Outra;RJ
1089581;Pessoa Fisica;Masculino;Ensino Medio;Empregado - setor privado;BA
1089602;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;PR
1089607;Pessoa Fisica;Masculino;Ensino Medio;Servidor publico municipal;PA
1089611;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;DF
1089618;Pessoa Fisica;Feminino;Ensino Medio;Servidor publico municipal;RS
1089628;Pessoa Fisica;Masculino;Ensino Medio;Estudante;PR
1089630;Pessoa Fisica;Masculino;Ensino Fundamental;Outra;RJ
1089632;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;SP
1089634;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;PB
1089639;Pessoa Fisica;Feminino;Ensino Medio;Empresario/empreendedor;MG
1089642;Pessoa Fisica;Feminino;Pos-graduacao;Professor;PE
1089645;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;SP
1089652;Pessoa Fisica;Masculino;Pos-graduacao;Empresario/empreendedor;SP
1089656;Pessoa Fisica;Feminino;Ensino Superior ;Estudante;RS
1089661;Pessoa Fisica;Feminino;Pos-graduacao;Pesquisador;BA
1089663;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;DF
1089667;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;RJ
1089675;Pessoa Fisica;Feminino;Ensino Medio;Estudante;SP
1089676;Pessoa Juridica;Nao se aplica;Nao se aplica;Nao se aplica;GO
1089679;Pessoa Fisica;Masculino;Ensino Superior ;Empregado - setor privado;SP
1089684;Pessoa Fisica;Feminino;Pos-graduacao;Servidor publico federal;MG
