IdSolicitante,TipoDemandante,Sexo,Escolaridade,Profissao,UF
1087239,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1087244,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1087246,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,PA
1087248,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RO
1087260,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087262,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,MG
1087267,Pessoa Física,Feminino,Pós-graduação,Empresário/empreendedor,RN
1087268,Pessoa Física,Feminino,Pós-graduação,Outra,SP
1087275,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,RS
1087276,Pessoa Física,Masculino,Ensino Superior ,Jornalista,RJ
1087277,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PA
1087279,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087280,Pessoa Física,Feminino,Ensino Superior ,Outra,SP
1087281,Pessoa Física,Feminino,Ensino Superior ,Membro de ONG nacional,SP
1087293,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,PR
1087294,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1087295,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,AL
1087301,Pessoa Física,Feminino,Ensino Médio,Outra,TO
1087306,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,PR
1087309,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,MT
1087317,Pessoa Física,Masculino,Ensino Médio,Professor,SP
1087320,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,SP
1087321,Pessoa Física,Feminino,Ensino Médio,Outra,SP
1087329,Pessoa Física,Masculino,Ensino Superior ,Estudante,MS
1087331,Pessoa Física,Masculino,Mestrado/Doutorado,Empregado - setor privado,SP
1087337,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1087338,Pessoa Física,Feminino,Ensino Médio,Servidor público federal,RJ
1087343,Pessoa Física,Masculino,Pós-graduação,Professor,RS
1087351,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1087357,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,PR
1087359,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,SP
1087372,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público estadual,RJ
1087374,Pessoa Física,Feminino,Ensino Médio,Estudante,GO
1087375,Pessoa Física,Masculino,Ensino Médio,Outra,SC
1087378,Pessoa Física,Feminino,Ensino Superior ,Estudante,PE
1087379,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,PB
1087389,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1087393,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1087396,Pessoa Física,Feminino,Ensino Superior ,Estudante,RO
1087403,Pessoa Física,Feminino,Ensino Superior ,Estudante,RS
1087406,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,CE
1087408,Pessoa Física,Feminino,Sem instrução formal,Outra,MA
1087409,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1087414,Pessoa Física,Masculino,Ensino Médio,Outra,PB
1087417,Pessoa Física,Feminino,Pós-graduação,Professor,TO
1087425,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,SP
1087426,Pessoa Física,Feminino,Ensino Médio,Estudante,PB
1087432,Pessoa Física,Feminino,Mestrado/Doutorado,Jornalista,RJ
1087435,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,PA
1087472,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1087473,Pessoa Física,Masculino,Ensino Médio,Estudante,PB
1087477,Pessoa Física,Feminino,Ensino Superior ,Professor,RJ
1087490,Pessoa Física,Masculino,Mestrado/Doutorado,Estudante,SP
1087496,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1087498,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1087503,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,CE
1087507,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,AL
1087513,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1087520,Pessoa Física,Feminino,Ensino Superior ,Estudante,RS
1087528,Pessoa Física,Feminino,Ensino Médio,Outra,MA
1087540,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,AM
1087545,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,MA
1087547,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,MG
1087556,Pessoa Física,Feminino,Ensino Superior ,Estudante,CE
1087559,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1087563,Pessoa Física,Masculino,Pós-graduação,Outra,RN
1087568,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1087574,Pessoa Física,Feminino,Pós-graduação,Empresário/empreendedor,PR
1087578,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,RS
1087581,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,MG
1087585,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,MG
1087587,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1087590,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1087591,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1087592,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,MG
1087594,Pessoa Física,Feminino,Ensino Superior ,Empresário/empreendedor,SP
1087606,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1087607,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,SP
1087608,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RS
1087609,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1087611,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,TO
1087614,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087618,Pessoa Física,Feminino,Ensino Superior ,Estudante,AP
1087621,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,GO
1087623,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RS
1087627,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087628,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SC
1087631,Pessoa Física,Feminino,Ensino Superior ,Estudante,RJ
1087635,Pessoa Física,Masculino,Mestrado/Doutorado,Servidor público federal,RS
1087638,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,DF
1087645,Pessoa Física,Masculino,Ensino Superior ,Outra,MG
1087647,Pessoa Física,Feminino,Ensino Médio,Profis. Liberal/autônomo,BA
1087656,Pessoa Física,Masculino,Ensino Médio,Estudante,PB
1087658,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,AM
1087662,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,BA
1087664,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,RJ
1087665,Pessoa Física,Masculino,Ensino Médio,Jornalista,BA
1087673,Pessoa Física,Masculino,Ensino Superior ,Outra,MG
1087688,Pessoa Física,Feminino,Pós-graduação,Outra,SP
1087694,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1087698,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
1087705,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,SP
1087707,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SC
1087709,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,RS
1087717,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1087723,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,RS
1087724,Pessoa Física,Feminino,Ensino Médio,Outra,PA
1087736,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SP
1087739,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,PE
1087741,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1087743,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1087746,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,RS
1087759,Pessoa Física,Masculino,Ensino Superior ,Outra,AM
1087762,Pessoa Física,Masculino,Pós-graduação,Empregado - setor privado,SP
1087763,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087765,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,SP
1087771,Pessoa Física,Masculino,Ensino Fundamental,Servidor público estadual,RJ
1087776,Pessoa Física,Feminino,Pós-graduação,Outra,DF
1087782,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,DF
1087791,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,BA
1087793,Pessoa Física,Masculino,Ensino Fundamental,Outra,SP
1087795,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,MG
1087797,Pessoa Física,Feminino,Pós-graduação,Servidor público municipal,RS
1087821,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SP
1087828,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
1087829,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MG
1087834,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,SP
1087836,Pessoa Física,Feminino,Ensino Médio,Estudante,PR
1087842,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,SP
1087851,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1087853,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,PR
1087860,Pessoa Física,Masculino,Ensino Superior ,Jornalista,RJ
1087861,Pessoa Física,Masculino,Pós-graduação,Profis. Liberal/autônomo,PR
1087863,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,PR
1087868,Pessoa Física,Feminino,Ensino Fundamental,Outra,BA
1087869,Pessoa Física,Masculino,Ensino Médio,Estudante,RS
1087870,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1087880,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,MT
1087884,Pessoa Física,Masculino,Pós-graduação,Servidor público estadual,MT
1087889,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público federal,PI
1087890,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,SE
1087891,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1087898,Pessoa Física,Feminino,Ensino Médio,Estudante,SP
1087903,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,SP
1087907,Pessoa Física,Feminino,Ensino Médio,Estudante,DF
1087912,Pessoa Física,Masculino,Ensino Superior ,Jornalista,PE
1087921,Pessoa Física,Masculino,Ensino Médio,Outra,GO
1087924,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1087925,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,PR
1087934,Pessoa Física,Masculino,Mestrado/Doutorado,Empresário/empreendedor,GO
1087938,Pessoa Física,Feminino,Ensino Superior ,Estudante,MG
1087945,Pessoa Física,Feminino,Ensino Médio,Estudante,RS
1087958,Pessoa Física,Masculino,Ensino Médio,Estudante,ES
1087971,Pessoa Física,Feminino,Ensino Fundamental,Profis. Liberal/autônomo,RJ
1087974,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,BA
1087976,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,BA
1087977,Pessoa Física,Masculino,Pós-graduação,Servidor público municipal,SP
1087981,Pessoa Física,Masculino,Ensino Médio,Estudante,SP
1087987,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,GO
1087989,Pessoa Física,Masculino,Ensino Superior ,Estudante,BA
1088001,Pessoa Física,Masculino,Ensino Superior ,Outra,RN
1088011,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1088019,Pessoa Física,Masculino,Pós-graduação,Outra,SP
1088038,Pessoa Física,Feminino,Pós-graduação,Professor,ES
1088040,Pessoa Física,Masculino,Ensino Médio,Outra,ES
1088048,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1088049,Pessoa Física,Feminino,Pós-graduação,Empregado - setor privado,SP
1088053,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1088055,Pessoa Física,Feminino,Ensino Superior ,Estudante,SP
1088059,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,PR
1088073,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,RN
1088075,Pessoa Física,Masculino,Ensino Médio,Outra,BA
1088076,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1088077,Pessoa Física,Masculino,Ensino Médio,Empresário/empreendedor,RS
1088081,Pessoa Física,Masculino,Ensino Superior ,Outra,RN
1088084,Pessoa Física,Feminino,Mestrado/Doutorado,Empregado - setor privado,RS
1088087,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1088096,Pessoa Física,Masculino,Ensino Superior ,Profis. Liberal/autônomo,MS
1088102,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MG
1088104,Pessoa Física,Masculino,Sem instrução formal,Outra,MA
1088112,Pessoa Física,Feminino,Ensino Superior ,Outra,PR
1088113,Pessoa Física,Feminino,Pós-graduação,Outra,PR
1088114,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1088115,Pessoa Física,Masculino,Ensino Médio,Servidor público municipal,RS
1088122,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,PA
1088123,Pessoa Física,Masculino,Ensino Superior ,Estudante,BA
1088127,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,SP
1088135,Pessoa Física,Masculino,Ensino Médio,Outra,RJ
1088136,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,BA
1088153,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,DF
1088156,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,SP
1088158,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1088165,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1088166,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,SP
1088168,Pessoa Física,Masculino,Mestrado/Doutorado,Professor,CE
1088177,Pessoa Física,Masculino,Ensino Fundamental,Outra,SP
1088178,Pessoa Física,Feminino,Ensino Fundamental,Outra,SP
1088183,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1088190,Pessoa Física,Feminino,Ensino Médio,Empregado - setor privado,BA
1088197,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,BA
1088216,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,MG
1088223,Pessoa Física,Feminino,Pós-graduação,Empresário/empreendedor,MG
1088225,Pessoa Física,Masculino,Ensino Médio,Estudante,RS
1088230,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,PR
1088232,Pessoa Física,Masculino,Ensino Superior ,Servidor público municipal,PB
1088235,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,RJ
1088240,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
1088245,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,RJ
1088246,Pessoa Física,Masculino,Ensino Médio,Estudante,AM
1088247,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,MG
1088248,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,RJ
1088250,Pessoa Física,Feminino,Mestrado/Doutorado,Empregado - setor privado,SP
1088258,Pessoa Física,Masculino,Ensino Superior ,Outra,RJ
1088259,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1088260,Pessoa Física,Feminino,Pós-graduação,Outra,GO
1088265,Pessoa Física,Feminino,Ensino Superior ,Estudante,MG
1088269,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,SP
1088276,Pessoa Física,Masculino,Ensino Médio,Servidor público federal,AP
1088279,Pessoa Física,Feminino,Pós-graduação,Servidor público federal,PR
1088281,Pessoa Física,Masculino,Ensino Médio,Outra,RJ
1088301,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,MG
1088302,Pessoa Física,Feminino,Ensino Fundamental,Outra,SP
1088305,Pessoa Física,Feminino,Ensino Superior ,Servidor público federal,PB
1088306,Pessoa Física,Masculino,Ensino Superior ,Estudante,RJ
1088308,Pessoa Física,Masculino,Pós-graduação,Outra,ES
1088309,Pessoa Física,Feminino,Ensino Superior ,Servidor público municipal,AL
1088310,Pessoa Física,Masculino,Pós-graduação,Pesquisador,RJ
1088311,Pessoa Física,Feminino,Ensino Fundamental,Outra,SP
1088316,Pessoa Física,Masculino,Ensino Superior ,Outra,PR
1088317,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,SC
1088320,Pessoa Física,Feminino,Ensino Superior ,Empregado - setor privado,RJ
1088321,Pessoa Física,Masculino,Ensino Superior ,Pesquisador,MT
1088322,Pessoa Física,Masculino,Ensino Médio,Outra,SP
1088323,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1088325,Pessoa Física,Masculino,Pós-graduação,Empresário/empreendedor,SP
1088326,Pessoa Física,Masculino,Ensino Superior ,Servidor público federal,DF
1088329,Pessoa Física,Masculino,Ensino Superior ,Jornalista,SP
1088330,Pessoa Física,Feminino,Mestrado/Doutorado,Servidor público estadual,PR
1088338,Pessoa Física,Masculino,Ensino Médio,Empregado - setor privado,MS
1088341,Pessoa Física,Masculino,Ensino Médio,Outra,RJ
1088344,Pessoa Física,Feminino,Pós-graduação,Outra,MT
1088347,Pessoa Física,Feminino,Mestrado/Doutorado,Professor,RS
1088354,Pessoa Física,Masculino,Ensino Superior ,Empregado - setor privado,MG
1088363,Pessoa Jurídica,Não se aplica,Não se aplica,Não se aplica,SC
1088364,Pessoa Física,Masculino,Ensino Médio,Estudante,ES
1088369,Pessoa Física,Masculino,Pós-graduação,Servidor público municipal,SP
1088374,Pessoa Física,Masculino,Ensino Superior ,Empresário/empreendedor,SP
1088375,Pessoa Física,Masculino,Ensino Superior ,Outra,SP
1088392,Pessoa Física,Feminino,Ensino Superior ,Outra,RJ
1088393,Pessoa Física,Masculino,Pós-graduação,Servidor público federal,GO
1088394,Pessoa Física,Masculino,Ensino Médio,Estudante,MA
1088398,Pessoa Física,Feminino,Ensino Médio,Outra,RJ
1088401,Pessoa Física,Masculino,Ensino Médio,Outra,RO
1088404,Pessoa Física,Feminino,Ensino Fundamental,Estudante,SP
1088407,Pessoa Física,Masculino,Ensino Médio,Estudante,MT
1088416,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,SP
1088419,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,AP
1088422,Pessoa Física,Feminino,Ensino Superior ,Empresário/empreendedor,SP
1088428,Pessoa Física,Masculino,Mestrado/Doutorado,Pesquisador,RJ
1088450,Pessoa Física,Feminino,Ensino Superior ,Servidor público estadual,AM
1088481,Pessoa Física,Masculino,Ensino Superior ,Estudante,SP
1088482,Pessoa Física,Masculino,Ensino Superior ,Estudante,MG
1088493,Pessoa Física,Feminino,Ensino Superior ,Profis. Liberal/autônomo,PR
1088495,Pessoa Física,Feminino,Mestrado/Doutorado,Pesquisador,PR
1088505,Pessoa Física,Masculino,Ensino Superior ,Servidor público estadual,SP
